Infraccio_Codi;Infraccio_Desc_Curta_CA;Infraccio_Desc_Curta_ES;Infraccio_Desc_Llarga_CA;Infraccio_Desc_Llarga_ES;Data_Inici_Vigencia;Data_Fi_Vigencia;Article;Normativa;Import_Nominal_?;Tipus_Infraccio;Punts_A_Retirar;Autoritat
1764;Circul VMP comercial A/B mes 6 person i el guia;Circul VMP comercial A/B mas 6 person y el guia;(Grups turistics) Circular amb un vehicle de mobilitat personal (VMP) d'us d'activitat economica del tipus A o B amb mes de 6 persones i el guia;(Grupos turisticos) Circular con un vehiculo de movilidad personal (VMP) de uso de actividad econonima del tipo A o B con mas de 6 personas y el guia;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1765;Circular VMP comercial A/B fora rutes marcades;Circular VMP comercial A/B fuera rutas marcadas;(Grups turistics) Circular amb un vehicle de mobilitat personal (VMP) d'us d'activitat economica del tipus A o B amb un maxim de 6 persones i el guia per fora de les rutes marcades;(Grupos turisticos) Circular con un vehiculo de movilidad personal (VMP) de uso de actividad economica del tipo A o B con mas de 6 personas y el guia por fuera de las rutas marcadas;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1766;VMP cial A/B mes 6persones no respect  art 14T;VMP cial A/B mas 6personas no respeta art 14T;(Grups turistics) Circular amb un vehicle de mobilitat personal (VMP) d'us d'activitat economica del tipus A o B amb un maxim de 6 persones i el guia sense respectar les condicions de circulacio establertes a l'article 14 ter de l'ordenanca;(Grupos turisticos) Circular con un vehiculo de movilidad personal (VMP) de uso de actividad econonima del tipo A o B con mas de 6 personas y el guia sin respetar las condiciones de circulacion establecidas en el art 14 ter de la ordenanza;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1767;Circul grup VMP comerc A/B sense distancia 50m;Circul grup VMP comerc A/B sin distancia 50m;(Grups turistics) Circular en grup amb un vehicle de mobilitat personal (VMP) d'us d'activitat economica del tipus A o B sense mantenir una distancia entre els grups de mes de 50 metres;(Grupos turisticos) Circular en grupo un vehiculo de movilidad personal (VMP) de uso de actividad econonima del tipo A o B sin mantener una distancia entre los grupos de mas de 50 metros;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1768;Circular cicle mes 2r comercial C1 sense distancia 50m;Circular ciclo mas 2r comercial C1 sin  distancia 50m;Circular amb un cicle de mes de dues rodes d'us d'activitat economica del tipus C1 sense mantenir una distancia entre cada vehicle del mateix tipus de mes de 50 metres;Circular con un ciclo de mas de dos ruedas de uso de actividad econonima del tipo C1  sin mantener una distancia entre cada vehiculo del mismo tipo de mas de 50 metros;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1769;No vetllar usuaris VMP/cicle mes 2r tinguin habilitat minima;No vigilar usuarios VMP/ciclo mas 2r tenga habilidad minima;No vetllat empresa organitzadora que els usuaris dels vehicles de mobilitat personal (VMP) o cicle de mes de dues rodes disposin un nivell habilitat minim que garanteixi la seva seguretat i la de la resta usuaris de la via publica;No verificar la empresa organizadora que los usuarios de los vehiculos de movildad personal (VMP) o ciclo de mas de dos ruedas dispongan de un nivel de habilidad minima que garantice su seguridad y la del resto de usuarios de la via publica;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1770;No informar usuaris VMP/cicle mes 2r rutes/condicions circul;No informar usuario VMP/ciclo mas 2r rutas/condicion circul;No informar empresa organitzadora als usuaris dels  vehicles de mobilitat personal (VMP) o cicle de mes de dues rodes de les rutes autoritzades i les condicions de circulacio;No informar la empresa organizadora a los usuarios de los vehiculos de movilidad personal (VMP) o ciclo de mas de dos ruedas de las rutas autorizadas y las condiciones de circulacion;2017-07-01;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1771;Estacion llocs no habilitats cicle mes 2r comercialsC1C2;Estaciona lugar no autorizad ciclo mas 2r comercial C1C2;Estacionar un cicle de mes de dues rodes d'us d'activitat economica del tipus C1 o C2 fora dels espais habilitats a l'efecte;Estacionar un ciclo de mas de dos ruedas de uso de actividad econonima del tipo C1 o C2 fuera de los espacios habilitados a su efecto;2017-07-01;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1772;Lligar VMP comercial A/B a element urba;Atar VMP comercial A/B a elemento urbano;Lligar vehicle mobilitat personal (VMP) d'us d'activitat economica tipus A o B als arbres, semafors, bancs, contenidors, papereres,  marquesines de transport i elements de mobiliari urba quan dificulti dest/funcionalitat 'element;Lligar vehicle mobilitat personal (VMP) d'us d'activitat economica tipus A o B als arbres, semafors, bancs, contenidors, papereres,  marquesines de transport i elements de mobiliari urba quan dificulti dest/funcionalitat 'element;2017-07-01;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1773;Aparcar VMP A/B a reserva d'estaciona;Aparcar VMP cial A/B en reserva de estacionamie;Estacionar vehicle mobil personal (VMP) us activitat economica tipus A o B davant zones o reserves estacionament persones mobilitat reduida/diversitat funcional, de carrega/descarrega  calcada o servei public, durant hores reserva;Estacionar vehicle mobil personal (VMP) us activitat economica tipus A o B davant zones on reserves d'estacionament persones mobilitat reduida, de carrega/descarrega  calcada o servei public, durant hores reserva;2017-07-01;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1774;Estacionar VMP comercial A/B a llocs reservats;Estacionar VMP comercial A/B lugar reservado;Estacionar vehicle mobilitat personal (VMP) d'us d'activitat economica tipus A o B en llocs reservats altres persones usuaries o serveis i a zones servei Bicing;Estacionar vehicle mobilitat personal (VMP) d'us d'activitat econonima tipus A o B en llocs reservats altres persones usuaries o serveis i a zones servei Bicing;2017-07-01;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1775;Aparcar VMP comercial A/B impedint el pas viana;Aparcar VMP cial A/B impidiendo el paso peatone;Estacionar vehicle mobilitat personal (VMP) d'us d'activitat economica tipus A o B a voreres quan s'impedeixi pas vianants;Estacionar Estacionar vehiculo movilidad personal (VMP) de uso de actividad economica tipo A o B en aceras cuando se impide el paso de peatones;2017-07-01;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1776;Circular VMP/cicle mes 2r amb perill pels vianants;Circular VMP/ciclo mas 2r con peligro para peatones;Circular amb un vehicle de mobilitat personal (VMP) o amb el cicle de mes de dues rodes posant en perill la seguretat de vianants;Circular con una vehiculo de movilidad personal (VMP) o ciclo de mas de dos ruedas poniendo en peligro la seguridad de peatones;2017-07-01;9999-12-31;71.T 3.2c;OCVV;500;E;0;Il.lm./a Sr./a Regidor/a del Districte
1777;Llogar a menor 16 anys VMP/cicle mes 2 rodes;Alquilar a menor 16 anos VMP/ciclo mas 2 ruedas;Llogar a  un menor de 16 anys un vehicle de mobilitat personal (VMP) o cicle de mes de dues rodes;Alquiler a  un menor de 16 anos un vehiculo de movilidad personal (VMP) o ciclo de mas de dos ruedas;2017-09-20;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1778;Llogar vehicle VMP activ econ sense guia;Alquilar vehicul VMP activ econ sin guia;(Grups turistics) Llogar un vehicle de mobilitat personal (VMP) d'us d'activitat economica sense guia;(Grupos turisticos) Alquilar un vehiculo de movilidad personal (VMP) de uso de actividad economica sin guia;2017-09-20;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1779;CIRCULAR VMP ACT ECON SENSE GUIA;CIRCULAR VMP ACT ECON SIN GUIA;(Grups turistics) Circular amb un vehicle de mobilitat personal (VMP) d'us d'activitat economica sense guia;(Grupos turisticos) Circular con un vehiculo de movilidad personal (VMP) de uso de actividad economica sin guia;2017-09-20;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1780;CIRCUL VMP/CICLE MES 2R A,B,C1 ACTIV ECON FORA RECORR;CIRCULAR VMP/CICLO MES 2R A,B,C1 ACTIV ECON FUERA RECORR;(Grups turistics) Circular amb vehicle mobilitat personal (VMP) tipus A o B o cicle mes dues rodes tipus C1 d'us d'activitat economica des de el punt de lloguer fins a l'inici recorregut autoritzat o circulin fora itineraris autoritz Districte;(Grupos turisticos) Circular vehiculo movilidad personal (VMP) tipus A o B o ciclo mas dos ruedas tipus C1 de uso de actividad economica des de el punto de alquiler hasta inicio del recorrido autorizado o circulen fuera itiner autoriz Districte;2017-09-20;9999-12-31;71.T 3.1d;OCVV;200;E;0;Il.lm./a Sr./a Regidor/a del Districte
1781;Cicle mes 2r comercial incomplit requisit/pedaleig assis;Cicle mas 2r comercial incump requisit/pedaleo asis;Circular amb un cicle de mes de dues rodes d'us d'activitat economica incomplint els requisits exigits per normativa d'aplicacio (pedaleig assistit assimilable a vehicle a motor);Circular con un ciclo de mas de dos ruedas de uso de actividad economica incumpliendo los requisitos exigidos por normativa de aplicacion (pedaleo asistido asimilable a vehiculo a motor);2021-04-23;9999-12-31;71.T 3.1d;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1782;Cicle mes 2r comercial incomplit requisit/potencia super;Ciclo mas 2r comercial incumpl requisit/potencia super;Circular amb un cicle de mes de dues rodes d'us d'activitat economica incomplint els requisits exigits per normativa d'aplicacio (potencia superior a l'establerta per normativa, assimilable a vehicle a motor);Circular con un ciclo de mas de dos ruedas de uso de actividadt economica incumpliendo los requisitos exigidos por normativa de aplicacion (potencia superior establecida por normativa, asimilable a vehiculo a motor);2021-04-23;9999-12-31;71.T 3.1d;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1785;Transport escolar/menors mancant autoritzacio municipal;Transport escolar/menors mancant autoritzacio municipal;Transport escolar o de menors que discorri integrament dins el terme municipal de Barcelona mancant l'autoritzacio municipal de transport regular d'us especial;Transporte escolar o de menores que discurran integramente dentro del termino municipal de Barcelona sin la autorizacion municipal de transporte regular de uso especial;2017-06-01;9999-12-31;72. 2 a;OCVV;4002;E;0;Il.lm./a Sr./a Regidor/a del Districte
1787;Transport escolar/menors sense ajuda de major edat idoni;Transporte escolar/menores sin  ayuda de mayor edad idoneo;Realitzar transport escolar i de menors que discorri integrament dins del terme municipal de Barcelona, sense l'assistencia al vehicle d'acompanyant major d'edat idoni quan sigui exigible;Realizar transporte escolar y de menores que discurran integramente dentro del termino municipal de Barcelona, sin la asstencia en el vehiculo de acompanante mayor de edad idoneo cuando sea exigible;2017-07-01;9999-12-31;72. 2 b;OCVV;1002;E;0;Il.lm./a Sr./a Regidor/a del Districte
1788;Conductor/acompanyant transp esc/menors sense certif penals;Conductor/acompanante transp esc/menores sin certif penales;Realitzar transport escolar/menors amb conductor i/o acompanyant que no disposi certificat assenyalat article 13.5 Llei Organica 1/1996 Proteccio Juridica Menor, modificacio parcial Codi Civil i Llei Enjudiciament Civil, o norma que substitueixi;Realizar transport escolar/menors amb conductor i/o acompanyant que no disposi certificat assenyalat article 13.5 Llei Organica 1/1996 Proteccio Juridica Menor, modificacio parcial Codi Civil i Llei d.Enjudiciament Civil, o norma que substitueixi;2017-07-01;9999-12-31;72. 2 c;OCVV;1002;E;0;Il.lm./a Sr./a Regidor/a del Districte
1789;Falsejar sollicitud autoritzacio transport especial/menors;Falsear solicitud autoritzacion transporte especial/menores;Falsejar dades sol.licitud autoritzacio especifica transport escolar i menors concedida per Ajuntament requerides per obtencio de la mateixa;Falsejar dades sol.licitud d'.autoritzacio especifica transport escolar i menors concedida per Ajuntament requerides per obtencio de la mateixa;2017-07-01;9999-12-31;72. 2 d;OCVV;3000;E;0;Il.lm./a Sr./a Regidor/a del Districte
1791;Transport escolar incomplint condicions de autoritzacio;Transporte escolar incumpliendo condiciones de autoritzacion;Prestacio del servei de transport escolar incomplint les condicions establertes en l'autoritzacio, relatives a l'origen i destinacio, parades;Prestacion del servicio de transporte escolar incumpliendo las condiciones establecidas en la autorizacion, relativas al origen y destino, paradas;2017-07-01;9999-12-31;72. 3 a;OCVV;300;E;0;Il.lm./a Sr./a Regidor/a del Districte
1792;Transport escolar/menors sense dur autoritzacio concedida;Transporte escolar/menores sin llevar autorizacion concedida;Prestacio del servei de transport escolar o de menors integra dins del terme municipal de Barcelona sense dur a bord del vehicle l'autoritzacio especifica concedida per l'Ajuntament;Prestacion del servicio de transporte escolar o de menores integro dentro del termino municipal de Barcelona sin llevar a bordo del vehiculo la autorizacion especifica concedida por el Ayuntamiento;2017-07-01;9999-12-31;72. 3 b;OCVV;300;E;0;Il.lm./a Sr./a Regidor/a del Districte
1793;ESTACIONAR LLOCS NO HABILITATS CICLE 2R C1 O C2;ESTACIONAR LUGAR NO AUTORIZADO CICLO 2R C1 O C2;Estacionar un cicle de mes de dues rodes del tipus C1 o C2 fora dels espais habilitats a l'efecte;Estacionar un ciclo de mas de dos ruedas del tipo C1 o C2 fuera de los espacios habilitados al efecto;2019-01-08;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1794;LLIGAR VMP TIPUS A/B A ARBRES O ELEM URBA;ATAR VMP TIPOS A/B A ARBOL O ELEM URBANO;Lligar vehicle mobilitat personal (VMP) del tipus A o B als arbres, semafors, bancs, contenidors, papereres,  marquesines de transport i elements de mobiliari urba quan dificulti desti/funcionalitat element;Atar vehiculo de movilidad personal (VMP) del tipo A o B en los arboles, semaforos, bancos, contenedores, papeleras,  marquesinas de transporte y elementos de mobiliario urbano cuando dificulte destino/funcionalidad elemento;2019-01-08;9999-12-31;73.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1795;ESTACIONAR VMP TIPO A/B A RESERVA ESTACIONAMENT;APARCAR VMP TIPO A/B A RESERVA ESTACIONAMENTO;Estacionar vehicle mobil personal (VMP) del tipus A o B davant zones o reserves estacionament persones mobilitat reduida/diversitat funcional, de carrega/descarrega  calcada o servei public, durant hores reserva;Estacionar vehicle mobil personal (VMP)del tipus A o B davant zones o reserves estacionament persones mobilitat reduida/diversitat funcional, de carrega/descarrega  calcada o servei public, durant hores reserva;2019-01-08;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1796;ESTACIONAR VMP TIPUS A/B A LLOCS RESERVATS;ESTACIONAR VMP TIPO A/B LUGAR RESERVADO;Estacionar vehicle mobilitat personal (VMP)del tipus A o B en llocs reservats altres persones usuaries o serveis i a zones servei Bicing;Estacionar vehicle mobilitat personal (VMP)del tipus A o B en llocs reservats altres persones usuaries o serveis i a zones servei Bicing;2019-01-08;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1797;ESTACIONAR VMP TIPUS A/B IMPEDINT EL PAS VIANA;ESTACIONAR VMP TIPO A/B IMPEDIENDO PASO PEATON;Estacionar vehicle mobilitat personal (VMP) del tipus A o B a voreres quan s'impedeixi pas vianants;Estacionar vehicle mobilitat personal (VMP) del tipus A o B a voreres quan s'impedeixi pas vianants;2019-01-08;9999-12-31;71.T 3;OCVV;100;E;0;Il.lm./a Sr./a Regidor/a del Districte
1798;CIRCULAR VEHICLE MOBILITAT PERSONAL PER TUNEL URBA;CIRCULAR VEHICULO MOVILIDAD PERSONAL POR TUNEL URBANO;Circular amb un vehicle de mobilitat personal (VMP) per un tunel urba;Circular con un vehiculo de movilidad personal (VMP) por un tunel urbano;2021-01-14;9999-12-31;38;RGC;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1801;CIRC VIA URBANA VEHIC MATERIES PERILLOSE;CIRC VIA URBANA VEHIC MATERIAS PELIGROSAS;Circular un vehicle en regim de transport de mercaderies perilloses per una via urbana en transit;Circular un vehiculo en regimen de transporte de mercancias peligrosas por una via urbana en transito;2017-06-16;9999-12-31;71. 4 b;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1802;ESTAC VEHICLE MATERIES PERILL VIA URBANA;ESTAC VEHICULO  MATERIAS PELIGR VIA URBANA;Estacionar un vehicle en regim de transport de mercaderies perilloses a les vies publiques del terme municipal de Barcelona;Estacionar un vehiculo en regimen de transporte de mercancias peligrosas en las vias publicas del termino municipal de Barcelona;2017-06-16;9999-12-31;71. 4 c;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1806;TRANSP MATERIES PERILL VIA NO AUTORITZADA;TRANSP MATERIAS PELIGR VIA NO AUTORIZADA;Circular un vehicle en regim de transport de mercaderies perilloses per una via no autoritzada amb origen o desti al nucli urba a la zona portuaria descrita a Annex I de l'ordenanca;Circular un vehiculo en regimen de transporte de mercancias peligrosas por una via no autorizada con origen o destino al nucleo urbano a la zona portuaria descrita en el Annex I de la ordenanza;2017-06-16;9999-12-31;71. 5 b;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1807;NO INFORMAR IMMOBILITZACIO VEHICLE;NO INFORMAR INMOVILIZACION VEHICULO;No informar de la immobilitzacio del vehicle, o no adoptar mesures de seguretat i proteccio en cas d'incident, averia o incident: (excepte en cas de impossibilitat) sense risc imminent o perdua de mercaderia;No informar de la immobilitzacio del vehicle, o no adoptar mesures de seguretat i proteccio en cas d.incident, averia o incident: (excepte en cas d.impossibilitat) sense risc imminent o perdua de mercaderia;2017-07-01;9999-12-31;71. 5 c;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1808;No respectar restriccions vehicle mercaderies perilloses;No respetar restricciones vehiculo mercaderias peligrosas;Circular un vehicle en regim de transport de mercaderies perilloses no respectant les restriccions a la circulacio per rao de calendari;Circular un vehiculo en regimen de transporte de mercancias peligrosas no respetando las restricciones a la circulacion per razon de calendario;2017-07-01;9999-12-31;71. 5 a;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1809;Circular vehicle mercaderies perilloses per un tunel;Circular vehiculo mercaderias peligrosas por un tunel;Circular un vehicle en regim de transport de mercaderies perilloses en un tram de via definida o senyalitzada com a tunel;Circular un vehiculo en regimen de transporte de mercancias peligrosas en un tramo de via definida o senalizada como tunel;2017-07-01;9999-12-31;71. 5 a;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1810;Fer operacions carrega/desc amb interrupcions/lentament;Operaciones de carga/desc con interrupciones o lentamente;Realitzar les persones transportistes i/o recepcionistes les operacions de carrega i descarrega amb interrupcions i/o sense rapidesa;Realizar las personas transportistas y/o recepcionistas las operaciones de carga y descarga con interrupciones y/o sin rapidez;2017-07-01;9999-12-31;71. 5 a;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1820;Vehicle mercaderies incompleix restriccions circulacio;Vehiculo mercaderias incumple restricciones circulacion;Circular un vehicle de transport de mercaderies incomplint les restriccions temporals a la circulacio imposades pels senyals i per les autoritats o pels seus agents;Circular un vehicle de transport de mercaderies incomplint les restriccions temporals a la circulacio imposades pels senyals i per les autoritats o pels seus agents;2017-07-01;9999-12-31;71. B4;OCVV;200;M;0;Il.lm./a Sr./a Regidor/a del Districte
1821;Circular vehicle mercaderis sense autoritzacio especial;Circular vehiculo mercaderias sin autorizacion especial;Circular un vehicle de transport de mercaderies sense haver obtingut la corresponent autoritzacio especial que empari el vehicle per poder circular en els itineraris i terminis subjectes a restriccio;Circular un vehicle de transport de mercaderies sense haver obtingut la corresponent autoritzacio especial que empari el vehicle per poder circular en els itineraris i terminis subjectes a restriccio;2017-07-01;9999-12-31;71. B5;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1822;Vehicle MMA mes 7.5tm zones nivell restriccio espec 1 carril;Vehiculo MMA mas7.5tm zonas nivel restriccion espec 1 carril;Circular un vehicle de transport de mercaderies per les vies de les zones amb nivell de restriccio especial, un sols carril de circulacio, amb MMA sigui superior a 7,5 tones i la seva llargaria sigui superior a 7 metres;Circular un vehicle de transport de mercaderies per les vies de les zones amb nivell de restriccio especial, d.un sols carril de circulacio, amb MMA sigui superior a 7,5 tones i la seva llargaria sigui superior a 7 metres;2017-07-01;9999-12-31;71. B5;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1823;Vehicle MMA mes 12t i mes 10m a vies amb 1 carril de 5-23h;Vehiculo MMA mas 12t y mas 10m en vias con 1 carril de 5-23h;Circular un vehicle de transport de mercaderies per les vies amb un carril de circulacio amb MMA superior a 12 tones i de llargaria superior 10 metres entre les 5 a les 23 hores;Circular un vehicle de transport de mercaderies per les vies amb un carril de circulacio amb MMA superior a 12 tones i de llargaria superior 10 metres entre les 5 a les 23 hores;2017-07-01;9999-12-31;71. B5;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1824;Vehicle MMA mas 18t i mas 12m a vies amb 1 carril de 23-5h;Vehiculo MMA mas 18t y mas 12m en vias con 1 carril de 23-5h;Circular un vehicle de transport de mercaderies per les vies amb un carril de circulacio amb MMA superior a 18 tones i de llargaria superior 12 metres entre les 23 i les 5 hores;Circular un vehicle de transport de mercaderies per les vies amb un carril de circulacio amb MMA superior a 18 tones i de llargaria superior 12 metres entre les 23 i les 5 hores;2017-07-01;9999-12-31;71. B5;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
1826;Vehicle MMA mes 44t i mes 16,5m vies 2 o mes carrils 23-5h;Vehiculo MMA mas 44t y mas 16,5m vias 2 o mas carriles 23-5h;Circular un vehicle de transport de mercaderies per les vies amb dos o mes carrils de circulacio o per la Ronda del Litoral amb MMA superior a 18 tones i de llargaria superior 12 metres entre les 5 a les 23 hores;Circular un vehicle de transport de mercaderies per les vies amb dos o mes carrils de circulacio o per la Ronda del Litoral amb MMA superior a 18 tones i de llargaria superior 12 metres entre les 5 a les 23 hores;2017-07-01;9999-12-31;71. B5;OCVV;500;M;0;Il.lm./a Sr./a Regidor/a del Districte
