price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood
1550,5,2,TRUE,TRUE,146,flat,Les Corts
1495,4,2,TRUE,FALSE,123,flat,Les Corts
950,2,1,TRUE,FALSE,62,flat,Eixample
950,1,1,TRUE,FALSE,50,flat,Eixample
2300,2,2,FALSE,FALSE,96,flat,Ciutat Vella
3200,5,3,TRUE,FALSE,200,flat,Les Corts
3400,5,3,TRUE,FALSE,200,flat,Les Corts
3200,4,3,TRUE,TRUE,148,flat,Sarria-Sant Gervasi
1500,2,2,TRUE,FALSE,88,flat,Sarria-Sant Gervasi
2300,4,2,TRUE,FALSE,158,flat,Sarria-Sant Gervasi
1100,2,1,TRUE,FALSE,57,flat,Eixample
1150,1,1,TRUE,FALSE,40,flat,Sarria-Sant Gervasi
1060,4,2,TRUE,FALSE,98,flat,Sarria-Sant Gervasi
750,1,1,FALSE,FALSE,60,flat,Sants-Montjuic
750,2,1,FALSE,FALSE,52,flat,Sants-Montjuic
1200,2,2,TRUE,FALSE,113,flat,Eixample
700,1,1,TRUE,FALSE,50,flat,Ciutat Vella
1125,2,1,TRUE,TRUE,75,flat,Ciutat Vella
1300,2,1,TRUE,FALSE,80,flat,Eixample
970,2,1,TRUE,TRUE,43,flat,Sarria-Sant Gervasi
1950,5,3,TRUE,TRUE,170,flat,Sarria-Sant Gervasi
1000,3,1,TRUE,TRUE,70,flat,Eixample
1850,3,2,TRUE,TRUE,100,flat,Sarria-Sant Gervasi
1290,3,2,TRUE,FALSE,100,flat,Eixample
950,1,1,TRUE,FALSE,54,flat,Ciutat Vella
1500,2,2,TRUE,FALSE,95,flat,Eixample
650,1,1,TRUE,FALSE,25,flat,Eixample
750,1,1,FALSE,FALSE,22,flat,Ciutat Vella
1080,2,1,FALSE,FALSE,75,flat,Sarria-Sant Gervasi
8482,4,7,TRUE,TRUE,225,flat,Les Corts
890,1,1,TRUE,FALSE,54,flat,Sarria-Sant Gervasi
3500,2,2,TRUE,TRUE,152,flat,Sarria-Sant Gervasi
3219,3,2,TRUE,TRUE,120,flat,Sarria-Sant Gervasi
3400,3,3,TRUE,TRUE,220,flat,Sarria-Sant Gervasi
1200,2,2,FALSE,FALSE,98,flat,Ciutat Vella
1626,3,2,TRUE,TRUE,81,flat,Eixample
750,1,1,FALSE,FALSE,40,flat,Ciutat Vella
3500,4,4,TRUE,TRUE,188,flat,Sarria-Sant Gervasi
1200,2,1,FALSE,FALSE,50,flat,Sants-Montjuic
2200,2,2,TRUE,TRUE,89,flat,Ciutat Vella
1700,3,1,TRUE,TRUE,130,flat,Ciutat Vella
1450,4,2,TRUE,FALSE,84,flat,Les Corts
1200,3,1,TRUE,FALSE,75,flat,Ciutat Vella
3500,2,2,TRUE,TRUE,113,flat,Eixample
1350,4,2,TRUE,TRUE,112,flat,Les Corts
1400,3,2,TRUE,FALSE,106,flat,Eixample
2000,5,3,TRUE,TRUE,167,flat,Sarria-Sant Gervasi
1724,3,2,TRUE,TRUE,78,flat,Eixample
1150,3,2,TRUE,FALSE,88,flat,Sarria-Sant Gervasi
5000,4,3,TRUE,TRUE,220,flat,Sarria-Sant Gervasi
935,3,2,FALSE,FALSE,82,flat,Horta- Guinardo
3600,5,4,TRUE,TRUE,185,flat,Les Corts
3400,5,4,TRUE,TRUE,220,flat,Sarria-Sant Gervasi
2500,3,2,TRUE,TRUE,145,flat,Sarria-Sant Gervasi
2000,3,2,TRUE,TRUE,110,flat,Eixample
1590,3,2,TRUE,FALSE,110,flat,Eixample
5200,3,2,TRUE,TRUE,150,flat,Ciutat Vella
1000,3,1,FALSE,FALSE,63,flat,Gracia
1900,2,2,TRUE,TRUE,92,flat,Gracia
3800,2,2,TRUE,TRUE,100,flat,Ciutat Vella
1600,4,2,TRUE,TRUE,137,flat,Sarria-Sant Gervasi
1650,3,2,TRUE,TRUE,138,flat,Eixample
2500,3,2,TRUE,TRUE,136,flat,Sarria-Sant Gervasi
1450,2,1,TRUE,FALSE,90,flat,Eixample
2700,5,3,TRUE,TRUE,227,flat,Sarria-Sant Gervasi
900,3,1,TRUE,FALSE,82,flat,Gracia
6800,5,5,TRUE,TRUE,325,flat,Sarria-Sant Gervasi
1950,2,1,TRUE,TRUE,100,flat,Sant Martí
1150,1,2,TRUE,FALSE,100,flat,Ciutat Vella
1050,3,1,TRUE,FALSE,81,flat,Eixample
6000,3,3,TRUE,TRUE,250,flat,Sant Martí
3600,3,5,TRUE,FALSE,280,flat,Les Corts
1150,1,1,TRUE,TRUE,45,flat,Ciutat Vella
3300,4,3,TRUE,FALSE,174,flat,Sarria-Sant Gervasi
1750,4,2,TRUE,TRUE,100,flat,Sant Martí
2200,3,2,TRUE,FALSE,110,flat,Eixample
2200,4,2,TRUE,TRUE,175,flat,Eixample
975,1,1,TRUE,FALSE,51,flat,Ciutat Vella
2200,3,2,TRUE,FALSE,112,flat,Eixample
1300,1,1,TRUE,FALSE,99,flat,Ciutat Vella
4900,5,5,TRUE,TRUE,257,flat,Sarria-Sant Gervasi
1200,1,1,FALSE,FALSE,60,flat,Ciutat Vella
2250,2,2,TRUE,TRUE,75,flat,Eixample
8000,4,4,TRUE,FALSE,226,flat,Eixample
3500,3,2,TRUE,TRUE,150,flat,Eixample
1975,5,3,TRUE,FALSE,140,flat,Sarria-Sant Gervasi
1250,2,2,FALSE,FALSE,82,flat,Ciutat Vella
1600,1,1,TRUE,FALSE,82,flat,Eixample
8500,3,3,TRUE,FALSE,220,flat,Eixample
1750,3,2,TRUE,FALSE,130,flat,Gracia
1949,1,1,TRUE,TRUE,58,flat,Gracia
1385,2,1,FALSE,FALSE,55,flat,Sant Martí
1050,2,1,FALSE,TRUE,55,flat,Gracia
2150,4,2,TRUE,FALSE,158,flat,Sant Martí
1360,2,1,TRUE,FALSE,55,flat,Sant Martí
800,1,1,TRUE,FALSE,52,flat,Ciutat Vella
2000,3,2,TRUE,FALSE,92,flat,Sant Martí
3833,3,2,TRUE,TRUE,135,flat,Les Corts
2400,3,3,TRUE,FALSE,148,flat,Sarria-Sant Gervasi
3850,5,3,TRUE,FALSE,260,flat,Sarria-Sant Gervasi
7000,5,5,TRUE,TRUE,400,flat,Sarria-Sant Gervasi
2900,4,2,TRUE,TRUE,150,flat,Sarria-Sant Gervasi
3000,3,2,TRUE,TRUE,165,flat,Sarria-Sant Gervasi
5300,4,5,FALSE,TRUE,260,flat,Sarria-Sant Gervasi
3000,3,2,TRUE,FALSE,160,flat,Sarria-Sant Gervasi
4700,4,3,TRUE,TRUE,224,flat,Sarria-Sant Gervasi
920,3,1,TRUE,FALSE,76,flat,Sant Martí
895,1,1,TRUE,FALSE,55,flat,Eixample
750,3,1,TRUE,FALSE,67,flat,Sant Andreu
1050,3,1,TRUE,FALSE,75,flat,Sarria-Sant Gervasi
800,3,1,FALSE,FALSE,65,flat,Sant Martí
1000,3,1,TRUE,FALSE,80,flat,Eixample
1085,3,2,TRUE,FALSE,83,flat,Les Corts
850,3,1,TRUE,FALSE,58,flat,Sants-Montjuic
995,1,1,TRUE,FALSE,50,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,50,flat,Sarria-Sant Gervasi
2800,4,3,TRUE,FALSE,200,flat,Les Corts
2900,3,2,TRUE,FALSE,178,flat,Sarria-Sant Gervasi
1675,4,3,TRUE,FALSE,137,flat,Sarria-Sant Gervasi
1700,2,2,TRUE,FALSE,85,flat,Eixample
1900,4,2,TRUE,TRUE,148,flat,Les Corts
2580,3,2,TRUE,FALSE,154,flat,Eixample
2000,3,3,TRUE,FALSE,150,flat,Les Corts
1350,3,2,TRUE,FALSE,124,flat,Eixample
850,1,1,TRUE,FALSE,40,flat,Sarria-Sant Gervasi
1100,2,1,TRUE,FALSE,56,flat,Ciutat Vella
690,1,1,FALSE,FALSE,36,flat,Ciutat Vella
700,2,1,FALSE,FALSE,67,flat,Ciutat Vella
710,2,1,TRUE,FALSE,33,flat,Ciutat Vella
720,2,1,FALSE,FALSE,45,flat,Sants-Montjuic
1130,3,2,TRUE,FALSE,89,flat,Eixample
1195,3,1,TRUE,FALSE,74,flat,Eixample
840,2,1,TRUE,FALSE,55,flat,Sants-Montjuic
760,2,1,FALSE,FALSE,67,flat,Sants-Montjuic
1400,1,1,TRUE,TRUE,60,flat,Sant Martí
1150,2,2,TRUE,FALSE,83,flat,Sant Martí
1700,3,2,TRUE,FALSE,118,flat,Sant Martí
1360,2,1,TRUE,FALSE,55,flat,Sant Martí
1650,2,2,TRUE,TRUE,93,flat,Sant Martí
1175,3,1,TRUE,TRUE,61,flat,Sant Martí
1210,2,1,TRUE,FALSE,55,flat,Sant Martí
1150,2,2,TRUE,FALSE,60,flat,Sant Martí
2000,4,3,TRUE,FALSE,154,flat,Sant Martí
6000,3,2,TRUE,TRUE,240,flat,Sant Martí
2400,3,2,TRUE,TRUE,120,flat,Sant Martí
1500,3,2,TRUE,TRUE,66,flat,Sant Martí
2600,3,2,TRUE,TRUE,121,flat,Sant Martí
1250,2,1,FALSE,FALSE,73,flat,Sant Martí
1500,2,1,TRUE,TRUE,70,flat,Sant Martí
1190,2,1,TRUE,FALSE,64,flat,Ciutat Vella
1220,2,1,TRUE,FALSE,75,flat,Les Corts
1540,4,2,TRUE,FALSE,120,flat,Les Corts
3500,6,4,TRUE,FALSE,230,flat,Les Corts
2700,4,3,TRUE,TRUE,190,flat,Les Corts
1800,4,3,TRUE,FALSE,124,flat,Les Corts
2975,5,2,TRUE,TRUE,232,flat,Les Corts
1900,0,3,TRUE,TRUE,145,flat,Les Corts
1600,2,2,TRUE,FALSE,70,flat,Les Corts
2600,3,2,TRUE,TRUE,177,flat,Les Corts
6500,4,4,TRUE,TRUE,285,flat,Les Corts
2450,3,2,TRUE,FALSE,150,flat,Les Corts
1895,3,3,TRUE,FALSE,175,flat,Les Corts
1300,2,1,TRUE,TRUE,76,flat,Les Corts
2000,4,3,TRUE,TRUE,130,flat,Les Corts
1300,2,2,TRUE,FALSE,74,flat,Les Corts
2250,3,2,TRUE,FALSE,120,flat,Les Corts
2600,5,3,TRUE,TRUE,180,flat,Les Corts
2000,4,2,TRUE,TRUE,150,flat,Les Corts
3600,4,4,TRUE,TRUE,170,flat,Les Corts
3000,4,4,TRUE,FALSE,235,flat,Les Corts
2750,5,3,TRUE,FALSE,160,flat,Les Corts
1035,3,2,TRUE,FALSE,85,flat,Eixample
775,1,1,FALSE,FALSE,39,flat,Sant Martí
800,3,2,TRUE,FALSE,83,flat,Sants-Montjuic
650,2,1,FALSE,FALSE,56,flat,Horta- Guinardo
825,1,1,FALSE,FALSE,50,flat,Gracia
890,1,1,TRUE,FALSE,55,flat,Eixample
900,3,1,TRUE,FALSE,75,flat,Sants-Montjuic
1000,3,2,TRUE,FALSE,74,flat,Sants-Montjuic
2000,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
790,2,1,TRUE,FALSE,88,flat,Sant Andreu
1600,4,2,TRUE,FALSE,122,flat,Eixample
2500,2,2,TRUE,TRUE,116,flat,Sant Martí
1050,2,1,TRUE,FALSE,60,flat,Sarria-Sant Gervasi
990,2,1,TRUE,TRUE,81,flat,Gracia
950,2,1,TRUE,FALSE,50,flat,Gracia
990,3,1,TRUE,TRUE,81,flat,Sants-Montjuic
1000,3,2,TRUE,TRUE,79,flat,Gracia
1150,4,1,TRUE,FALSE,85,flat,Eixample
875,1,1,TRUE,TRUE,54,flat,Sarria-Sant Gervasi
2200,4,3,TRUE,TRUE,235,flat,Sarria-Sant Gervasi
1500,2,1,TRUE,FALSE,75,flat,Eixample
2200,3,2,TRUE,TRUE,123,flat,Eixample
2120,3,2,TRUE,FALSE,100,flat,Eixample
1500,2,1,TRUE,FALSE,50,flat,Eixample
1350,3,2,FALSE,FALSE,111,flat,Sarria-Sant Gervasi
4000,4,3,TRUE,FALSE,170,flat,Les Corts
1800,2,2,TRUE,FALSE,82,flat,Eixample
2000,3,2,TRUE,FALSE,110,flat,Sarria-Sant Gervasi
8500,5,5,TRUE,TRUE,480,flat,Sarria-Sant Gervasi
2500,2,1,TRUE,FALSE,70,flat,Ciutat Vella
1900,2,1,TRUE,FALSE,70,flat,Eixample
1950,2,2,TRUE,TRUE,91,flat,Ciutat Vella
1300,1,1,FALSE,FALSE,55,flat,Sarria-Sant Gervasi
5500,4,2,TRUE,TRUE,230,flat,Sant Martí
750,1,1,TRUE,FALSE,47,flat,Sarria-Sant Gervasi
1350,2,2,TRUE,FALSE,64,flat,Eixample
1463,4,2,TRUE,FALSE,120,flat,Ciutat Vella
2900,3,2,TRUE,FALSE,180,flat,Eixample
1350,3,1,TRUE,TRUE,146,flat,Eixample
1175,2,1,TRUE,FALSE,65,flat,Sarria-Sant Gervasi
1350,2,1,FALSE,FALSE,74,flat,Horta- Guinardo
1839,5,2,TRUE,FALSE,140,flat,Ciutat Vella
3600,3,4,TRUE,TRUE,176,flat,Les Corts
1125,2,1,TRUE,FALSE,70,flat,Sarria-Sant Gervasi
1200,2,1,TRUE,FALSE,40,flat,Horta- Guinardo
1950,5,2,TRUE,FALSE,140,flat,Sarria-Sant Gervasi
1700,2,1,TRUE,TRUE,90,flat,Sarria-Sant Gervasi
1550,2,2,TRUE,TRUE,85,flat,Ciutat Vella
980,1,1,TRUE,FALSE,40,flat,Horta- Guinardo
1800,2,2,TRUE,TRUE,80,flat,Eixample
2420,3,2,TRUE,TRUE,106,flat,Eixample
1300,2,2,TRUE,FALSE,65,flat,Eixample
1300,3,2,TRUE,FALSE,64,flat,Horta- Guinardo
1600,2,1,TRUE,TRUE,72,flat,Eixample
1300,3,1,TRUE,FALSE,64,flat,Horta- Guinardo
980,1,1,TRUE,FALSE,40,flat,Horta- Guinardo
1500,2,1,TRUE,FALSE,80,flat,Eixample
2000,4,2,TRUE,FALSE,150,flat,Eixample
1050,2,1,FALSE,FALSE,77,flat,Ciutat Vella
2700,4,4,TRUE,TRUE,156,flat,Les Corts
3300,5,3,TRUE,TRUE,214,flat,Sarria-Sant Gervasi
1600,3,2,TRUE,FALSE,129,flat,Sarria-Sant Gervasi
1117,2,1,TRUE,TRUE,55,flat,Eixample
1400,3,2,FALSE,TRUE,104,flat,Eixample
770,1,1,FALSE,FALSE,59,flat,Sants-Montjuic
950,2,1,TRUE,TRUE,69,flat,Eixample
2800,2,2,TRUE,TRUE,96,flat,Sarria-Sant Gervasi
2300,5,2,TRUE,TRUE,150,flat,Eixample
2300,3,2,TRUE,TRUE,125,flat,Sant Martí
2200,2,2,TRUE,FALSE,102,flat,Eixample
1300,1,1,TRUE,FALSE,52,flat,Ciutat Vella
1100,2,1,TRUE,FALSE,60,flat,Sants-Montjuic
900,2,1,FALSE,FALSE,66,flat,Eixample
2655,2,2,TRUE,TRUE,139,flat,Sarria-Sant Gervasi
2200,4,3,TRUE,FALSE,210,flat,Eixample
1250,2,2,TRUE,FALSE,86,flat,Ciutat Vella
1550,2,2,TRUE,TRUE,110,flat,Sarria-Sant Gervasi
1250,2,2,TRUE,FALSE,96,flat,Sarria-Sant Gervasi
765,1,1,FALSE,TRUE,39,flat,Ciutat Vella
950,2,1,FALSE,FALSE,65,flat,Eixample
1800,4,2,TRUE,FALSE,150,flat,Eixample
2900,4,2,TRUE,TRUE,153,flat,Sarria-Sant Gervasi
1600,3,2,TRUE,FALSE,66,flat,Sant Martí
1250,4,2,TRUE,FALSE,82,flat,Eixample
3800,5,4,TRUE,FALSE,287,flat,Sarria-Sant Gervasi
2934,3,2,TRUE,TRUE,117,flat,Eixample
2467,2,2,TRUE,TRUE,102,flat,Sarria-Sant Gervasi
950,2,1,TRUE,FALSE,64,flat,Sarria-Sant Gervasi
1000,3,1,TRUE,FALSE,75,flat,Sants-Montjuic
900,2,1,FALSE,FALSE,65,flat,Eixample
1500,3,2,TRUE,FALSE,76,flat,Sant Martí
1100,2,1,FALSE,FALSE,60,flat,Les Corts
1500,2,1,TRUE,TRUE,56,flat,Eixample
900,1,1,TRUE,FALSE,45,flat,Ciutat Vella
2550,4,2,TRUE,TRUE,166,flat,Les Corts
1800,2,1,TRUE,TRUE,70,flat,Ciutat Vella
1400,2,1,TRUE,FALSE,77,flat,Eixample
2278,3,2,TRUE,TRUE,123,flat,Sarria-Sant Gervasi
1200,1,1,TRUE,FALSE,55,flat,Sarria-Sant Gervasi
990,2,1,TRUE,FALSE,74,flat,Eixample
1050,2,1,TRUE,FALSE,37,flat,Sarria-Sant Gervasi
2450,5,2,TRUE,TRUE,211,flat,Eixample
3500,2,3,TRUE,TRUE,137,flat,Eixample
900,1,1,TRUE,FALSE,50,flat,Eixample
900,2,2,TRUE,FALSE,70,flat,Sants-Montjuic
3300,3,2,TRUE,TRUE,160,flat,Sarria-Sant Gervasi
750,1,1,FALSE,FALSE,40,flat,Ciutat Vella
1150,1,1,TRUE,FALSE,50,flat,Eixample
900,2,2,FALSE,FALSE,70,flat,Sants-Montjuic
2300,4,2,TRUE,TRUE,128,flat,Sarria-Sant Gervasi
1400,4,2,FALSE,FALSE,93,flat,Les Corts
1090,2,2,TRUE,FALSE,89,flat,Sarria-Sant Gervasi
1260,2,1,FALSE,FALSE,47,flat,Sant Martí
1100,2,1,TRUE,FALSE,80,flat,Ciutat Vella
1100,1,1,TRUE,FALSE,65,flat,Eixample
1450,2,2,TRUE,TRUE,95,flat,Les Corts
2070,3,2,TRUE,FALSE,92,flat,Sant Martí
695,2,1,FALSE,FALSE,70,flat,Nou Barris
850,3,1,TRUE,FALSE,77,flat,Horta- Guinardo
1100,4,2,TRUE,FALSE,110,flat,Eixample
900,3,2,TRUE,FALSE,90,flat,Sarria-Sant Gervasi
1420,3,3,TRUE,FALSE,117,flat,Eixample
650,1,1,TRUE,FALSE,50,flat,Nou Barris
1600,5,2,TRUE,FALSE,138,flat,Eixample
3500,5,3,TRUE,TRUE,220,flat,Sarria-Sant Gervasi
790,3,1,FALSE,FALSE,75,flat,Horta- Guinardo
950,3,1,TRUE,FALSE,80,flat,Eixample
1600,4,2,TRUE,FALSE,111,flat,Les Corts
1450,4,2,TRUE,FALSE,106,flat,Sants-Montjuic
1300,2,1,TRUE,FALSE,73,flat,Gracia
1050,4,2,TRUE,FALSE,98,flat,Eixample
850,2,1,FALSE,TRUE,71,flat,Sants-Montjuic
850,2,1,FALSE,FALSE,74,flat,Eixample
690,2,1,FALSE,FALSE,47,flat,Sants-Montjuic
875,3,1,FALSE,FALSE,69,flat,Sants-Montjuic
1125,2,1,TRUE,TRUE,75,flat,Eixample
700,1,1,FALSE,FALSE,32,flat,Ciutat Vella
700,2,1,FALSE,FALSE,53,flat,Ciutat Vella
890,1,1,TRUE,FALSE,50,flat,Sarria-Sant Gervasi
795,3,2,TRUE,TRUE,75,flat,Sant Martí
1200,3,2,FALSE,FALSE,70,flat,Ciutat Vella
700,1,1,FALSE,FALSE,40,flat,Ciutat Vella
850,2,1,FALSE,FALSE,50,flat,Ciutat Vella
800,3,1,TRUE,FALSE,80,flat,Sant Martí
750,3,1,TRUE,FALSE,80,flat,Horta- Guinardo
1150,4,1,TRUE,TRUE,100,flat,Gracia
3250,4,3,TRUE,TRUE,184,flat,Sarria-Sant Gervasi
1000,3,2,FALSE,TRUE,80,flat,Sants-Montjuic
1150,4,1,TRUE,FALSE,90,flat,Sant Martí
635,0,1,FALSE,FALSE,37,flat,Ciutat Vella
1595,2,2,TRUE,TRUE,80,flat,Sant Martí
1145,2,1,TRUE,FALSE,58,flat,Eixample
890,2,1,TRUE,FALSE,60,flat,Eixample
795,0,1,TRUE,FALSE,34,flat,Sarria-Sant Gervasi
680,1,1,TRUE,FALSE,55,flat,Ciutat Vella
865,2,1,FALSE,FALSE,68,flat,Gracia
1320,3,2,TRUE,FALSE,94,flat,Sarria-Sant Gervasi
840,3,1,FALSE,FALSE,66,flat,Sant Martí
1450,4,2,TRUE,TRUE,95,flat,Eixample
850,3,1,TRUE,FALSE,80,flat,Nou Barris
1380,4,2,TRUE,TRUE,100,flat,Eixample
720,3,1,FALSE,TRUE,60,flat,Sant Martí
1100,3,1,TRUE,FALSE,80,flat,Sant Martí
1200,4,2,FALSE,TRUE,125,flat,Sants-Montjuic
1216,3,1,TRUE,FALSE,85,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,45,flat,Sarria-Sant Gervasi
1150,4,2,TRUE,FALSE,85,flat,Sarria-Sant Gervasi
1150,4,2,TRUE,FALSE,85,flat,Sarria-Sant Gervasi
800,1,1,TRUE,FALSE,45,flat,Sarria-Sant Gervasi
900,2,1,TRUE,FALSE,72,flat,Nou Barris
1000,1,1,TRUE,FALSE,45,flat,Sarria-Sant Gervasi
900,1,1,TRUE,TRUE,60,flat,Sarria-Sant Gervasi
900,1,1,TRUE,TRUE,60,flat,Sarria-Sant Gervasi
900,3,2,TRUE,FALSE,69,flat,Horta- Guinardo
850,3,1,TRUE,FALSE,61,flat,Sant Martí
825,2,1,TRUE,FALSE,50,flat,Eixample
890,1,1,TRUE,FALSE,40,flat,Ciutat Vella
1350,4,2,FALSE,FALSE,135,flat,Gracia
795,0,1,TRUE,FALSE,57,flat,Eixample
750,2,1,FALSE,FALSE,52,flat,Gracia
1200,2,1,FALSE,FALSE,80,flat,Eixample
800,3,1,FALSE,FALSE,64,flat,Gracia
2000,2,2,TRUE,TRUE,126,flat,Gracia
950,3,2,TRUE,FALSE,83,flat,Les Corts
750,2,1,FALSE,FALSE,65,flat,Ciutat Vella
800,1,1,TRUE,TRUE,45,flat,Sants-Montjuic
750,2,1,TRUE,FALSE,52,flat,Sants-Montjuic
800,1,1,TRUE,FALSE,45,flat,Eixample
750,2,1,TRUE,TRUE,50,flat,Gracia
800,1,1,TRUE,FALSE,36,flat,Sants-Montjuic
750,2,1,FALSE,FALSE,50,flat,Sants-Montjuic
1250,3,2,TRUE,FALSE,92,flat,Eixample
1000,2,1,TRUE,FALSE,73,flat,Sant Andreu
800,3,1,TRUE,FALSE,64,flat,Eixample
1440,4,2,TRUE,TRUE,136,flat,Eixample
1100,3,2,TRUE,TRUE,125,flat,Eixample
1100,4,2,TRUE,FALSE,136,flat,Sant Martí
1700,3,2,TRUE,FALSE,90,flat,Sarria-Sant Gervasi
750,1,1,TRUE,TRUE,42,flat,Sarria-Sant Gervasi
2700,4,3,TRUE,FALSE,170,flat,Sarria-Sant Gervasi
1220,3,1,TRUE,FALSE,99,flat,Sarria-Sant Gervasi
700,1,2,FALSE,FALSE,100,flat,Sant Andreu
1000,3,2,TRUE,FALSE,65,flat,Les Corts
995,3,2,FALSE,TRUE,109,flat,Sants-Montjuic
750,3,1,FALSE,FALSE,60,flat,Gracia
865,1,1,TRUE,FALSE,60,flat,Sant Martí
1000,4,2,TRUE,FALSE,100,flat,Gracia
1250,2,1,FALSE,FALSE,65,flat,Gracia
990,3,1,FALSE,FALSE,75,flat,Sarria-Sant Gervasi
1400,4,2,TRUE,FALSE,124,flat,Sants-Montjuic
800,2,1,TRUE,FALSE,65,flat,Eixample
950,2,1,TRUE,FALSE,56,flat,Eixample
997,2,1,TRUE,FALSE,70,flat,Eixample
890,3,1,TRUE,FALSE,50,flat,Les Corts
960,3,1,TRUE,FALSE,76,flat,Sant Martí
960,3,1,TRUE,FALSE,90,flat,Sant Martí
775,3,1,TRUE,FALSE,65,flat,Eixample
900,1,1,TRUE,FALSE,46,flat,Eixample
1400,3,2,TRUE,FALSE,75,flat,Eixample
950,3,1,TRUE,FALSE,80,flat,Eixample
1450,4,2,TRUE,FALSE,120,flat,Sarria-Sant Gervasi
1750,3,2,TRUE,TRUE,105,flat,Sant Martí
1900,2,1,TRUE,FALSE,153,flat,Eixample
750,1,1,TRUE,FALSE,42,flat,Sarria-Sant Gervasi
833,1,1,TRUE,FALSE,37,flat,Ciutat Vella
850,2,1,TRUE,FALSE,47,flat,Sarria-Sant Gervasi
900,2,2,FALSE,FALSE,72,flat,Ciutat Vella
800,2,1,FALSE,FALSE,50,flat,Sarria-Sant Gervasi
780,2,1,FALSE,FALSE,50,flat,Gracia
790,3,1,TRUE,FALSE,59,flat,Sant Martí
990,2,1,TRUE,FALSE,70,flat,Gracia
850,3,1,TRUE,TRUE,78,flat,Sant Andreu
1100,3,1,TRUE,FALSE,80,flat,Eixample
790,2,1,FALSE,FALSE,65,flat,Gracia
970,3,2,TRUE,FALSE,80,flat,Eixample
600,1,1,FALSE,FALSE,30,flat,Gracia
800,2,1,TRUE,FALSE,50,flat,Eixample
1100,0,1,FALSE,FALSE,75,flat,Sarria-Sant Gervasi
925,4,1,TRUE,FALSE,80,flat,Sants-Montjuic
1500,5,2,TRUE,FALSE,165,flat,Eixample
1500,4,2,FALSE,FALSE,128,flat,Sarria-Sant Gervasi
850,3,1,TRUE,FALSE,72,flat,Sant Martí
995,2,1,TRUE,FALSE,50,flat,Sant Martí
900,3,1,TRUE,FALSE,54,flat,Sant Martí
750,2,1,FALSE,FALSE,30,flat,Ciutat Vella
950,3,1,TRUE,FALSE,100,flat,Sants-Montjuic
850,2,1,FALSE,FALSE,60,flat,Ciutat Vella
825,2,1,FALSE,FALSE,47,flat,Sants-Montjuic
750,1,1,TRUE,FALSE,50,flat,Sant Martí
1550,2,2,TRUE,FALSE,116,flat,Sarria-Sant Gervasi
890,3,1,TRUE,FALSE,70,flat,Eixample
800,2,1,TRUE,FALSE,70,flat,Eixample
900,3,1,TRUE,FALSE,75,flat,Sants-Montjuic
1500,2,1,TRUE,TRUE,70,flat,Sant Martí
1100,3,1,TRUE,TRUE,90,flat,Sant Martí
900,4,1,TRUE,FALSE,80,flat,Sant Martí
1150,2,2,TRUE,FALSE,73,flat,Sarria-Sant Gervasi
1100,2,1,FALSE,FALSE,70,flat,Sant Martí
1000,4,1,TRUE,FALSE,134,flat,Sarria-Sant Gervasi
2950,3,2,TRUE,FALSE,150,flat,Sarria-Sant Gervasi
850,2,1,FALSE,TRUE,46,flat,Eixample
750,3,1,FALSE,FALSE,47,flat,Sants-Montjuic
1100,3,2,TRUE,FALSE,100,flat,Les Corts
1600,3,2,FALSE,FALSE,91,flat,Sants-Montjuic
1300,2,2,TRUE,FALSE,87,flat,Sants-Montjuic
1100,2,2,FALSE,FALSE,47,flat,Sants-Montjuic
850,2,1,FALSE,FALSE,60,flat,Sants-Montjuic
1150,3,1,TRUE,FALSE,90,flat,Sants-Montjuic
1550,4,2,TRUE,TRUE,135,flat,Sants-Montjuic
1250,2,1,FALSE,FALSE,76,flat,Sants-Montjuic
1050,2,1,FALSE,FALSE,42,flat,Sants-Montjuic
975,1,1,FALSE,FALSE,70,flat,Sants-Montjuic
1250,2,2,FALSE,TRUE,106,flat,Sants-Montjuic
1400,2,2,TRUE,FALSE,99,flat,Eixample
1800,4,2,FALSE,FALSE,128,flat,Eixample
1400,2,1,FALSE,FALSE,80,flat,Eixample
3300,2,2,TRUE,FALSE,133,flat,Eixample
1275,3,2,TRUE,TRUE,81,flat,Eixample
2250,2,2,TRUE,FALSE,110,flat,Eixample
1200,2,1,TRUE,FALSE,95,flat,Eixample
1300,4,2,TRUE,TRUE,110,flat,Eixample
4000,4,4,TRUE,TRUE,170,flat,Eixample
1800,3,2,TRUE,FALSE,115,flat,Eixample
8700,3,2,TRUE,TRUE,165,flat,Eixample
1700,3,2,TRUE,FALSE,144,flat,Eixample
1900,2,2,TRUE,FALSE,85,flat,Eixample
1750,2,2,TRUE,FALSE,115,flat,Eixample
2500,3,2,TRUE,TRUE,100,flat,Eixample
1290,4,2,TRUE,TRUE,100,flat,Eixample
1250,2,2,TRUE,TRUE,76,flat,Eixample
1250,4,2,TRUE,FALSE,81,flat,Eixample
1900,2,2,TRUE,FALSE,100,flat,Eixample
2100,3,2,TRUE,TRUE,85,flat,Eixample
3180,3,4,TRUE,FALSE,220,flat,Eixample
